Folder	Time Domain	HPS	FFT	Sample	Midi	HN Offset	Expected	TD	HPS	FFT	Praat	Average	Stdev	Use	Actual MIDI	+Cents	
/002932/Samples/Sw. Clarion 4	MIDIPitchFraction=27.948032	MIDIPitchFraction=84.391133	MIDIPitchFraction=52.466035	MIDIKeyNumber=48	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	037-c#.wav	037-c#.wav	037-c#.wav	MIDIPitchFraction=27.948032	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	Detected = 135.04 Hz	detected pitch = 134.77 Hz	detected pitch = 539.95 Hz	037-c#.wav	37.00	12.00	138.59	135.04	134.77	134.99		134.9325	0.14	134.9325	48.5368122673045	46.3187732695459	
/002932/Samples/Sw. Clarion 4	MIDIKeyNumber=48	MIDIKeyNumber=48	MIDIKeyNumber=72	Detected = 135.04 Hz	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	MIDIPitchFraction=55.102615	MIDIPitchFraction=51.559135	MIDIPitchFraction=54.396605	MIDIKeyNumber=48	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	038-d.wav	038-d.wav	038-d.wav	MIDIPitchFraction=55.102615	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	Detected = 142.66 Hz	detected pitch = 144.29 Hz	detected pitch = 144.38 Hz	038-d.wav	38.00	12.00	146.83	142.66	144.29	144.38		143.776666666667	0.97	144.335	49.7030119161697	29.69880838303	
/002932/Samples/Sw. Clarion 4	MIDIKeyNumber=49	MIDIKeyNumber=49	MIDIKeyNumber=49	Detected = 142.66 Hz	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	MIDIPitchFraction=50.114171	MIDIPitchFraction=69.726827	MIDIPitchFraction=70.897055	MIDIKeyNumber=49	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	039-d#.wav	039-d#.wav	039-d#.wav	MIDIPitchFraction=50.114171	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	Detected = 154.12 Hz	detected pitch = 153.82 Hz	detected pitch = 1078.61 Hz	039-d#.wav	39.00	12.00	155.56	154.12	153.82	154.09		154.009047619048	0.16	154.009047619048	50.8261390095529	17.3860990447132	
/002932/Samples/Sw. Clarion 4	MIDIKeyNumber=50	MIDIKeyNumber=50	MIDIKeyNumber=84	Detected = 154.12 Hz	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	MIDIPitchFraction=83.905852	MIDIPitchFraction=80.464386	MIDIPitchFraction=52.317195	MIDIKeyNumber=50	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	040-e.wav	040-e.wav	040-e.wav	MIDIPitchFraction=83.905852	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	Detected = 164.04 Hz	detected pitch = 164.06 Hz	detected pitch = 1148.27 Hz	040-e.wav	40.00	12.00	164.81	164.04	164.06	164.04		164.04619047619	0.01	164.04619047619	51.9191828142176	8.08171857824505	
/002932/Samples/Sw. Clarion 4	MIDIKeyNumber=51	MIDIKeyNumber=51	MIDIKeyNumber=85	Detected = 164.04 Hz	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	MIDIPitchFraction=91.857509	MIDIPitchFraction=92.090388	MIDIPitchFraction=60.664961	MIDIKeyNumber=51	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	041-f.wav	041-f.wav	041-f.wav	MIDIPitchFraction=91.857509	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	Detected = 173.21 Hz	detected pitch = 172.92 Hz	detected pitch = 346.39 Hz	041-f.wav	41.00	12.00	174.61	173.21	172.92	173.20		173.108333333333	0.16	173.108333333333	52.8500598374029	14.9940162597119	
/002932/Samples/Sw. Clarion 4	MIDIKeyNumber=52	MIDIKeyNumber=52	MIDIKeyNumber=64	Detected = 173.21 Hz	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	MIDIPitchFraction=86.038145	MIDIPitchFraction=83.071615	MIDIPitchFraction=85.850400	MIDIKeyNumber=52	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	042-f#.wav	042-f#.wav	042-f#.wav	MIDIPitchFraction=86.038145	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	Detected = 187.63 Hz	detected pitch = 184.56 Hz	detected pitch = 1289.93 Hz	042-f#.wav	42.00	12.00	185.00	187.63	184.56	184.28		185.488571428571	1.86	184.417857142857	53.9456980157123	5.43019842876689	
/002932/Samples/Sw. Clarion 4	MIDIKeyNumber=54	MIDIKeyNumber=53	MIDIKeyNumber=87	Detected = 187.63 Hz	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	MIDIPitchFraction=24.468715	MIDIPitchFraction=95.909574	MIDIPitchFraction=62.064102	MIDIKeyNumber=54	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	043-g.wav	043-g.wav	043-g.wav	MIDIPitchFraction=24.468715	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	Detected = 193.89 Hz	detected pitch = 194.68 Hz	detected pitch = 1361.54 Hz	043-g.wav	43.00	12.00	196.00	193.89	194.68	194.51		194.358571428571	0.42	194.592857142857	54.8754627696024	12.45372303976	
/002932/Samples/Sw. Clarion 4	MIDIKeyNumber=54	MIDIKeyNumber=54	MIDIKeyNumber=88	Detected = 193.89 Hz	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	MIDIPitchFraction=81.244419	MIDIPitchFraction=88.312845	MIDIPitchFraction=55.591899	MIDIKeyNumber=54	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	044-g#.wav	044-g#.wav	044-g#.wav	MIDIPitchFraction=81.244419	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	Detected = 206.24 Hz	detected pitch = 206.51 Hz	detected pitch = 618.72 Hz	044-g#.wav	44.00	12.00	207.65	206.24	206.51	206.24		206.33	0.16	206.33	55.8894009349633	11.0599065036666	
/002932/Samples/Sw. Clarion 4	MIDIKeyNumber=55	MIDIKeyNumber=55	MIDIKeyNumber=74	Detected = 206.24 Hz	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	MIDIPitchFraction=88.196123	MIDIPitchFraction=90.470349	MIDIPitchFraction=90.128989	MIDIKeyNumber=55	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	045-a.wav	045-a.wav	045-a.wav	MIDIPitchFraction=88.196123	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	Detected = 218.61 Hz	detected pitch = 218.63 Hz	detected pitch = 437.26 Hz	045-a.wav	45.00	12.00	220.00	218.61	218.63	218.63		218.623333333333	0.01	218.623333333333	56.8913263452977	10.8673654702301	
/002932/Samples/Sw. Clarion 4	MIDIKeyNumber=56	MIDIKeyNumber=56	MIDIKeyNumber=68	Detected = 218.61 Hz	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	MIDIPitchFraction=89.066457	MIDIPitchFraction=89.219125	MIDIPitchFraction=89.170736	MIDIKeyNumber=56	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	046-a#.wav	046-a#.wav	046-a#.wav	MIDIPitchFraction=89.066457	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	Detected = 233.14 Hz	detected pitch = 232.91 Hz	detected pitch = 466.24 Hz	046-a#.wav	46.00	12.00	233.08	233.14	232.91	233.12		233.056666666667	0.13	233.056666666667	57.9981271021019	0.187289789807465	
/002932/Samples/Sw. Clarion 4	MIDIKeyNumber=58	MIDIKeyNumber=57	MIDIKeyNumber=70	Detected = 233.14 Hz	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	MIDIPitchFraction=0.442712	MIDIPitchFraction=98.729767	MIDIPitchFraction=0.279014	MIDIKeyNumber=58	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	047-b.wav	047-b.wav	047-b.wav	MIDIPitchFraction=0.442712	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	Detected = 244.42 Hz	detected pitch = 244.63 Hz	detected pitch = 488.71 Hz	047-b.wav	47.00	12.00	246.94	244.42	244.63	244.36		244.468333333333	0.14	244.468333333333	58.8257289264949	17.4271073505125	
/002932/Samples/Sw. Clarion 4	MIDIKeyNumber=58	MIDIKeyNumber=58	MIDIKeyNumber=70	Detected = 244.42 Hz	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	MIDIPitchFraction=82.242414	MIDIPitchFraction=83.684971	MIDIPitchFraction=81.772391	MIDIKeyNumber=58	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	048-c.wav	048-c.wav	048-c.wav	MIDIPitchFraction=82.242414	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	Detected = 261.10 Hz	detected pitch = 260.98 Hz	detected pitch = 1827.59 Hz	048-c.wav	48.00	12.00	261.63	261.10	260.98	261.08		261.054761904762	0.07	261.054761904762	59.9621874168357	3.7812583164353	
/002932/Samples/Sw. Clarion 4	MIDIKeyNumber=59	MIDIKeyNumber=59	MIDIKeyNumber=93	Detected = 261.10 Hz	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	MIDIPitchFraction=96.512012	MIDIPitchFraction=95.729924	MIDIPitchFraction=65.242785	MIDIKeyNumber=59	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	049-c#.wav	049-c#.wav	049-c#.wav	MIDIPitchFraction=96.512012	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	Detected = 275.99 Hz	detected pitch = 276.12 Hz	detected pitch = 275.99 Hz	049-c#.wav	49.00	12.00	277.18	275.99	276.12	275.99		276.033333333333	0.08	276.033333333333	60.9280676551706	7.19323448294205	
/002932/Samples/Sw. Clarion 4	MIDIKeyNumber=60	MIDIKeyNumber=60	MIDIKeyNumber=60	Detected = 275.99 Hz	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	MIDIPitchFraction=92.544865	MIDIPitchFraction=93.368323	MIDIPitchFraction=92.537970	MIDIKeyNumber=60	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	050-d.wav	050-d.wav	050-d.wav	MIDIPitchFraction=92.544865	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	Detected = 292.92 Hz	detected pitch = 292.97 Hz	detected pitch = 585.83 Hz	050-d.wav	50.00	12.00	293.66	292.92	292.97	292.92		292.935	0.03	292.935	61.95692464309	4.30753569100304	
/002932/Samples/Sw. Clarion 4	MIDIKeyNumber=61	MIDIKeyNumber=61	MIDIKeyNumber=73	Detected = 292.92 Hz	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	MIDIPitchFraction=95.604561	MIDIPitchFraction=95.891902	MIDIPitchFraction=95.583140	MIDIKeyNumber=61	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	051-d#.wav	051-d#.wav	051-d#.wav	MIDIPitchFraction=95.604561	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	Detected = 309.08 Hz	detected pitch = 309.73 Hz	detected pitch = 2166.37 Hz	051-d#.wav	51.00	12.00	311.13	309.08	309.73	309.48		309.430476190476	0.33	309.430476190476	62.9053412742556	9.4658725744452	
/002932/Samples/Sw. Clarion 4	MIDIKeyNumber=62	MIDIKeyNumber=62	MIDIKeyNumber=96	Detected = 309.08 Hz	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	MIDIPitchFraction=88.555845	MIDIPitchFraction=92.204352	MIDIPitchFraction=59.646043	MIDIKeyNumber=62	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	052-e.wav	052-e.wav	052-e.wav	MIDIPitchFraction=88.555845	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	Detected = 332.65 Hz	detected pitch = 328.85 Hz	detected pitch = 657.15 Hz	052-e.wav	52.00	12.00	329.63	332.65	328.85	328.58		330.025	2.28	328.7125	63.9518735435298	4.81264564701576	
/002932/Samples/Sw. Clarion 4	MIDIKeyNumber=64	MIDIKeyNumber=63	MIDIKeyNumber=75	Detected = 332.65 Hz	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	MIDIPitchFraction=15.821463	MIDIPitchFraction=95.905924	MIDIPitchFraction=94.455975	MIDIKeyNumber=64	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	053-f.wav	053-f.wav	053-f.wav	MIDIPitchFraction=15.821463	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	Detected = 338.61 Hz	detected pitch = 346.44 Hz	detected pitch = 346.42 Hz	053-f.wav	53.00	12.00	349.23	338.61	346.44	346.42		343.823333333333	4.51	346.43	64.8607241475027	13.927585249732	
/002932/Samples/Sw. Clarion 4	MIDIKeyNumber=64	MIDIKeyNumber=64	MIDIKeyNumber=64	Detected = 338.61 Hz	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	MIDIPitchFraction=46.559435	MIDIPitchFraction=86.100126	MIDIPitchFraction=86.042348	MIDIKeyNumber=64	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	054-f#.wav	054-f#.wav	054-f#.wav	MIDIPitchFraction=46.559435	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	Detected = 368.32 Hz	detected pitch = 368.98 Hz	detected pitch = 696.88 Hz	054-f#.wav	54.00	12.00	369.99	368.32	368.98	348.44		361.913333333333	11.67	368.65	65.9369787986375	6.30212013625169	
/002932/Samples/Sw. Clarion 4	MIDIKeyNumber=65	MIDIKeyNumber=65	MIDIKeyNumber=76	Detected = 368.32 Hz	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	MIDIPitchFraction=92.155557	MIDIPitchFraction=95.253890	MIDIPitchFraction=96.084030	MIDIKeyNumber=65	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	055-g.wav	055-g.wav	055-g.wav	MIDIPitchFraction=92.155557	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	Detected = 388.92 Hz	detected pitch = 388.92 Hz	detected pitch = 777.87 Hz	055-g.wav	55.00	12.00	392.00	388.92	388.92	388.94		388.925	0.01	388.925	66.863861400874	13.6138599125999	
/002932/Samples/Sw. Clarion 4	MIDIKeyNumber=66	MIDIKeyNumber=66	MIDIKeyNumber=78	Detected = 388.92 Hz	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	MIDIPitchFraction=86.361370	MIDIPitchFraction=86.346148	MIDIPitchFraction=86.439665	MIDIKeyNumber=66	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	056-g#.wav	056-g#.wav	056-g#.wav	MIDIPitchFraction=86.361370	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	Detected = 413.88 Hz	detected pitch = 413.82 Hz	detected pitch = 413.84 Hz	056-g#.wav	56.00	12.00	415.30	413.88	413.82	413.84		413.846666666667	0.03	413.846666666667	67.9391137620399	6.08862379601192	
/002932/Samples/Sw. Clarion 4	MIDIKeyNumber=67	MIDIKeyNumber=67	MIDIKeyNumber=67	Detected = 413.88 Hz	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	MIDIPitchFraction=94.041530	MIDIPitchFraction=93.792967	MIDIPitchFraction=93.903530	MIDIKeyNumber=67	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	057-a.wav	057-a.wav	057-a.wav	MIDIPitchFraction=94.041530	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	Detected = 437.01 Hz	detected pitch = 437.25 Hz	detected pitch = 2185.22 Hz	057-a.wav	57.00	12.00	440.00	437.01	437.25	437.04		437.101333333333	0.13	437.101333333333	68.885571062105	11.4428937894985	
/002932/Samples/Sw. Clarion 4	MIDIKeyNumber=68	MIDIKeyNumber=68	MIDIKeyNumber=96	Detected = 437.01 Hz	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	MIDIPitchFraction=88.178368	MIDIPitchFraction=89.146603	MIDIPitchFraction=74.646805	MIDIKeyNumber=68	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	058-a#.wav	058-a#.wav	058-a#.wav	MIDIPitchFraction=88.178368	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	Detected = 461.74 Hz	detected pitch = 463.62 Hz	detected pitch = 927.29 Hz	058-a#.wav	58.00	12.00	466.16	461.74	463.62	463.65		463.001666666667	1.09	463.6325	69.905738124906	9.42618750940483	
/002932/Samples/Sw. Clarion 4	MIDIKeyNumber=69	MIDIKeyNumber=69	MIDIKeyNumber=81	Detected = 461.74 Hz	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	MIDIPitchFraction=83.501340	MIDIPitchFraction=90.538516	MIDIPitchFraction=90.623886	MIDIKeyNumber=69	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	059-b.wav	059-b.wav	059-b.wav	MIDIPitchFraction=83.501340	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	Detected = 490.63 Hz	detected pitch = 490.72 Hz	detected pitch = 981.70 Hz	059-b.wav	59.00	12.00	493.88	490.63	490.72	490.85		490.733333333333	0.11	490.733333333333	70.8892289621266	11.0771037873363	
/002932/Samples/Sw. Clarion 4	MIDIKeyNumber=70	MIDIKeyNumber=70	MIDIKeyNumber=82	Detected = 490.63 Hz	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	MIDIPitchFraction=88.549146	MIDIPitchFraction=88.885429	MIDIPitchFraction=89.341687	MIDIKeyNumber=70	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	060-c.wav	060-c.wav	060-c.wav	MIDIPitchFraction=88.549146	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	Detected = 522.26 Hz	detected pitch = 522.22 Hz	detected pitch = 1514.38 Hz	060-c.wav	60.00	12.00	523.25	522.26	522.22	504.79		516.424444444445	10.07	522.24	71.9665132640653	3.34867359346589	
/002932/Samples/Sw. Clarion 4	MIDIKeyNumber=71	MIDIKeyNumber=71	MIDIKeyNumber=90	Detected = 522.26 Hz	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	MIDIPitchFraction=96.716073	MIDIPitchFraction=96.574405	MIDIPitchFraction=39.777056	MIDIKeyNumber=71	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	061-c#.wav	061-c#.wav	061-c#.wav	MIDIPitchFraction=96.716073	#VALUE!	12.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002932/Samples/Sw. Clarion 4	Detected = 551.34 Hz	detected pitch = 552.11 Hz	detected pitch = 1103.88 Hz	061-c#.wav	61.00	12.00	554.37	551.34	552.11	551.94		551.796666666667	0.40	551.796666666667	72.9195986139686	8.04013860314399	
